Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
SC_400 - illumina_universal_adapter	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022081314301908563	0.00022426334837875886	0.0002346139644577785	0.00024151437517712493	0.00027946663413353027	0.0003588213574060142	0.00046232751819621056	0.000631387580820198	0.0008970533935150354	0.001424934813545037	0.00229783676954236	0.004126445610169163	0.011202816802858923	0.04185789142355542	0.0985723671258637	0.11238698938599524	0.11680670245173663	0.11787626611323533	0.11883887340858415	0.12034316294540168	0.1229929206616307	0.1253114586633311	0.12901352901426047	0.141423917693005	0.14410127705211143	0.14594023650881724	0.14620935252687176	0.1463715121787764	0.14644396649132954	0.14644396649132954	0.14644396649132954
SC_403 - illumina_universal_adapter	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00018996630433100616	0.00020183919835169403	0.00021766972371261122	0.0002335002490735284	0.0002572460371149042	0.0003047376131976557	0.00034431392659994863	0.00045512760412636893	0.0006253057517562286	0.0008706788948504449	0.0013218488676365846	0.002204400656507717	0.00696147352746333	0.03278897565379971	0.08630010900504001	0.09980354713790236	0.10412923819277298	0.10483765420267402	0.10528882417546016	0.10657109672969445	0.10866864134001598	0.10978865100930087	0.11190202614498332	0.11740709133924226	0.11934633069595461	0.12012994170132002	0.12016951801472231	0.1202367977475062	0.12024471301018666	0.12024471301018666	0.12024471301018666
SC_409 - illumina_universal_adapter	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.0002391663326445343	0.00025943466591949485	0.00026754199922947905	0.0002837566658494475	0.0003161859990893843	0.00040942033215420276	0.0005594059983889107	0.0007823576644134766	0.00105800699695294	0.0016214666619968428	0.0025619173259550116	0.003842875988932517	0.010138220304135259	0.03737075289237223	0.08987789707448499	0.10464945836527623	0.10925847735200225	0.11038134301543506	0.11121234467970845	0.11290677734149515	0.1158619003329844	0.1186832523248589	0.12384356997666385	0.13803545693579122	0.14032577859586176	0.14176077659172898	0.1419472452578586	0.1420039965910285	0.14202021125764847	0.14202021125764847	0.14202021125764847
SC_410 - illumina_universal_adapter	0.00020024653882692043	0.00020024653882692043	0.00020024653882692043	0.00020024653882692043	0.00020024653882692043	0.00020024653882692043	0.00020024653882692043	0.00020024653882692043	0.00020417294154901692	0.00021595214971530636	0.00023165776060369227	0.0002591425796583676	0.0002984066068793324	0.00032981782865610423	0.0004515363130410951	0.0006125188246470508	0.0008206181689181641	0.0012171848438499086	0.001794366043998091	0.0030272564987363854	0.008567410739614518	0.030708395689516565	0.10663717152941828	0.11924877707279218	0.12324978144660848	0.12391334350664279	0.12460046398300967	0.1257980168132491	0.12928073602774867	0.1320292179332162	0.13854312004917427	0.1552303316180843	0.1578924326636657	0.1594865521688369	0.15972606273488477	0.15984385481654767	0.15985563402471395	0.15985563402471395	0.15985563402471395
SC_417 - illumina_universal_adapter	0.00012562393732873015	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.0001286879358001626	0.00014094392968589235	0.0001440079281573248	0.00014707192662875723	0.00016851991592878435	0.0001807759098145141	0.0002236718884145683	0.0002818878593717847	0.00038606380740048774	0.0005607117202721369	0.0011704474160871932	0.004501013754534258	0.021095629475812366	0.08702674858409566	0.09641790389903611	0.0995156063536543	0.10011615005405507	0.1005543018354699	0.10132030145332802	0.10310354856370169	0.10403500409901716	0.10515642753956143	0.11060421682176831	0.11162759231122675	0.11223426400857037	0.11233537595812765	0.11243648790768491	0.11246099989545637	0.11246099989545637	0.11246099989545637
SC_429 - illumina_universal_adapter	0.00012115250408406984	0.00012493851983669702	0.00012493851983669702	0.00012493851983669702	0.00012493851983669702	0.00012493851983669702	0.00012493851983669702	0.00012493851983669702	0.00012493851983669702	0.00014008258284720575	0.00014008258284720575	0.00016658469311559603	0.00022716094515763097	0.00028773719719966587	0.00040888970128373573	0.0005716883786467046	0.001018438237456712	0.0014500440332562109	0.0023359717193709717	0.0038276619259060814	0.010324464957414327	0.04129407381390468	0.1343656990607387	0.1503388995210728	0.15465874349482042	0.15521907382620923	0.15559767540147196	0.1564116687882868	0.15797907930987445	0.15881200277545243	0.1604248454860716	0.168890376708946	0.16973087220602923	0.17027605847440755	0.1703669228524706	0.17042371308876	0.17046914527779153	0.17046914527779153	0.17046914527779153
SC_433 - illumina_universal_adapter	0.00003494978720385189	0.00003494978720385189	0.00003494978720385189	0.00003494978720385189	0.00003494978720385189	0.00003494978720385189	0.00003931851060433337	0.00003931851060433337	0.000048055957405296345	0.000052424680805777826	0.000056793404206259314	0.0000917431914101112	0.00013979914881540756	0.0001878551062207039	0.0002664921274293706	0.0003626040422399633	0.0007121019142784822	0.0010484936161155565	0.0016601148921829645	0.003346442124768818	0.009593716587457342	0.03757975869094174	0.13183933477973028	0.1453255839170166	0.1491045296584331	0.14968993859409763	0.1500962298703424	0.15116656710346038	0.15395818135636805	0.15520763624890574	0.1590652190115309	0.17210148963856764	0.17349511240332124	0.17443875665782524	0.17453486857263584	0.17463534921084692	0.17465282410444885	0.17465282410444885	0.17465282410444885
SC_439 - illumina_universal_adapter	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00004457728972084475	0.00005200683800765221	0.0000631511604378634	0.00007801025701147832	0.0001263023208757268	0.00015973528816636036	0.00023403077103443496	0.0003417592211931431	0.0004197694782046214	0.0007206661838203236	0.0012593084346138642	0.004071392461170487	0.017697184019175367	0.06341119462790167	0.0714239624552235	0.074317771512935	0.07474497053942644	0.07494185356902684	0.07562165723726973	0.07763506482299454	0.07884979596788756	0.08333352835897587	0.10362733950439043	0.10580419715242502	0.10720838177863164	0.10749813416181712	0.10769130241727412	0.10776931267428559	0.10776931267428559	0.10776931267428559
SC_443 - illumina_universal_adapter	0.00003105594040551372	0.00003105594040551372	0.00003105594040551372	0.00003105594040551372	0.00003881992550689215	0.00003881992550689215	0.00003881992550689215	0.00003881992550689215	0.00004270191805758136	0.00005822988826033822	0.00008928582866585194	0.00013975173182481174	0.00019021763498377152	0.0002329195530413529	0.0003144413966058264	0.0004541931284306381	0.0006715847112692342	0.000920032234513344	0.0014130452884508742	0.002445655306934205	0.007771749086479808	0.033563707593258954	0.09514763741739266	0.10837358603759081	0.11233321843929381	0.11298927518036028	0.11354828210765953	0.11464300400695389	0.11809409538451661	0.1201826073767874	0.12652966519716427	0.14405686156352607	0.14585034212194448	0.1465607467587206	0.14665391457993715	0.1467160264607482	0.14673155443095093	0.14673155443095093	0.14673155443095093
SC_457 - illumina_universal_adapter	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.0000843225628943551	0.00010188976349734575	0.00013351072458272893	0.00018269888627110272	0.0002951289701302429	0.00043215313483356994	0.000653499862431252	0.001275378763777121	0.0017707738207814573	0.002361031761041943	0.0037628943691605968	0.009644393131041866	0.0306126037707715	0.09300075999223249	0.10601805563904855	0.10974581560700317	0.11032904666702247	0.11076471324197663	0.11146388782597566	0.11374411046424385	0.11516705371308608	0.12073936974435472	0.1496936297782039	0.15208276906021062	0.15318950269819903	0.15329139246169637	0.15334409406350535	0.15335463438386715	0.15335463438386715	0.15335463438386715
SC_458 - illumina_universal_adapter	0.00012842344806684184	0.00012842344806684184	0.00012842344806684184	0.00012842344806684184	0.00012842344806684184	0.00012842344806684184	0.00013644991357101945	0.00015250284457937467	0.00020066163760444036	0.0003210586201671046	0.0005177070250194562	0.000854818576194916	0.0013845652994706385	0.0021872118498884	0.0032186126671752235	0.004173762062172359	0.006200444601977207	0.007344215936322517	0.008776940028818223	0.01114073411979853	0.019098974667190634	0.05877780688709267	0.12373197897965002	0.1401260347719328	0.1446048025232639	0.14551580635798805	0.146190029460339	0.14736991988945308	0.1500266799713359	0.15075708833221604	0.15233428880378694	0.1552559222473076	0.15582178806535213	0.1561187672890067	0.15614284668551923	0.1561508731510234	0.1561588996165276	0.1561588996165276	0.1561588996165276
SC_459 - illumina_universal_adapter	0.00009169008202136287	0.00009627458612243102	0.00009627458612243102	0.00010085909022349915	0.00010085909022349915	0.00010085909022349915	0.00010085909022349915	0.00010085909022349915	0.00010085909022349915	0.0001054435943245673	0.00012836611482990802	0.0001787956599416576	0.0003071617747715656	0.0004401123937025418	0.0006280770618463357	0.0008664712751018792	0.002017181804469983	0.002553568784294956	0.0032412443994551776	0.004997109470164277	0.01155753483879279	0.03761585614926412	0.10602124184130189	0.12172316838746028	0.1254916307585383	0.12624348943111346	0.12660566525509787	0.12748130553840187	0.12938845924444622	0.13035120510567053	0.1324096474470501	0.14007952280813712	0.1419408314731708	0.14277062671546412	0.14286231679748548	0.1429173308466983	0.14292191535079937	0.14292191535079937	0.14292191535079937
SC_460 - illumina_universal_adapter	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000016319192304423763	0.000020398990380529702	0.000024478788456635642	0.000032638384608847525	0.000048957576913271284	0.00012647374035928415	0.00016727172112034357	0.00031822424993626334	0.0004977353652849247	0.0008404384036778237	0.0014972858939308802	0.005960584989190779	0.0219778722359827	0.07353428052373347	0.0879114889439308	0.09146499306821908	0.09190969105851463	0.0922360749046031	0.09282764562563846	0.09434941030802597	0.09520616790400822	0.09747453563432312	0.10868990054553836	0.10998727633374004	0.11077059756435238	0.11081955514126567	0.11086851271817894	0.11088075211240725	0.11088075211240725	0.11088075211240725
SC_461 - illumina_universal_adapter	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000045083025463230904	0.000052596863040436055	0.00005635378182903863	0.00007513837577205151	0.00009767988850366696	0.00016530442669851332	0.0003794487976488601	0.0005447532243473734	0.001070721854751734	0.0014727121651322095	0.002036249983422596	0.0031107287569629325	0.00921947870723072	0.026516332809956977	0.06966078817826896	0.08158900533208213	0.0846133249569072	0.08511299515579135	0.08554504081648064	0.08619123084812029	0.08846040979643624	0.08953864548876518	0.09251036825054981	0.1064861061441514	0.10804522744142146	0.10873274357973574	0.10875152817367875	0.10881163887429639	0.10883418038702801	0.10883418038702801	0.10883418038702801
SC_471 - polya	0.00286711448648458	0.0033180800642820265	0.004755303694335678	0.006361181117711952	0.009191631736082917	0.009825916654448433	0.011230142803199832	0.016440078462144316	0.024986426119427637	0.02956574324681797	0.03894436071028032	0.0480919958046269	0.06382812799898983	0.08143778385395843	0.09031777271107563	0.09986137758104924	0.10272482568072246	0.10447369218974183	0.10644987468106559	0.10694483690059937	0.10714648817522425	0.10731147558173551	0.10738480331796274	0.10745446466737861	0.10747646298824677	0.10749479492230359	0.10749846130911495	0.10752412601679447	0.10756445627171944	0.10760478652664442	0.10764511678156939	0.1076634487156262	0.10766711510243757	0.10767444787606029	0.10768911342330573	0.10770011258373982	0.1077111117441739	0.10771844451779662	0.10786876637706244
SC_473 - illumina_universal_adapter	0.00019356866766719418	0.00019356866766719418	0.00019356866766719418	0.00019356866766719418	0.00019356866766719418	0.00019356866766719418	0.00019356866766719418	0.00019690605848904236	0.00023027996670752413	0.00029702778314448763	0.0004071616802654774	0.000627429474507457	0.0009478189934048819	0.0013516432828485111	0.0018789510327005229	0.0024596570357021054	0.0033607525576011127	0.003964820296355633	0.004745769748668105	0.006254270400143481	0.011734266129618186	0.03418823157901271	0.09349032909243295	0.10447701967795714	0.10776768702829943	0.10817818609938676	0.10854863648061192	0.10906593205799837	0.11000373887893772	0.11043092490413428	0.11180259253191388	0.11572402674758549	0.11609781451963248	0.11623464754332825	0.1162713588423686	0.11629805796894338	0.11630473275058707	0.11630473275058707	0.11630473275058707
SC_484 - illumina_universal_adapter	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008485780377820886	0.00008932400397706195	0.00009825640437476814	0.00011165500497132744	0.0001875804083518301	0.00031710021411856994	0.0004510862200841629	0.0010584894471281842	0.001420251663235285	0.0020455196910747187	0.0032335289439696427	0.007489817733476645	0.02542161153187183	0.08760898310070236	0.09676469350835121	0.09926129941951009	0.0997838448427759	0.10018580286067269	0.10076194268632474	0.10191422233762884	0.1025841523674568	0.1039552758285047	0.10698782576352596	0.10756396558917801	0.10830088862198876	0.1083455506239773	0.10837681402536926	0.10838574642576697	0.10838574642576697	0.10838574642576697
SC_485 - illumina_universal_adapter	0.00005407591151500363	0.00005407591151500363	0.00005407591151500363	0.00005407591151500363	0.00005407591151500363	0.00005407591151500363	0.00005407591151500363	0.00005823559701615776	0.00007487433902077426	0.00007487433902077426	0.00007903402452192838	0.00008735339552423664	0.00009983245202769902	0.0001622277345450109	0.000266219872073864	0.00038269106610617956	0.0007237852772008179	0.0009900051492746818	0.0014850077239120228	0.0024375757036763177	0.007836847484174372	0.029933096866305086	0.11321000059941068	0.12802264066902053	0.13240694918723697	0.13295602767338932	0.13328880251348166	0.13399594904867784	0.1358303703546868	0.1365208781478784	0.13746512675664038	0.14005245113835826	0.1405640924550002	0.14069720239103714	0.14072632018954523	0.14077207673005793	0.14077207673005793	0.14077207673005793	0.14077207673005793
SC_486 - illumina_universal_adapter	0.00004194403030540078	0.00004613843333594085	0.00004613843333594085	0.00004613843333594085	0.00004613843333594085	0.00004613843333594085	0.00004613843333594085	0.00005033283636648093	0.00005452723939702101	0.00006291604545810117	0.00007549925454972139	0.00008808246364134163	0.00010905447879404201	0.0001342208969772825	0.00023069216667970428	0.0003691074666875268	0.0006836876939780327	0.0009269630697493572	0.0014302914334141665	0.002428559354682705	0.006589407160978462	0.029989981668361556	0.08107781058033971	0.09035583008389435	0.09346388272952455	0.09393365586894503	0.09440762341139607	0.09544783536297001	0.09870688651769964	0.10017073317535813	0.10478877091198276	0.11496858706710353	0.11730067515208381	0.11841638635820748	0.11850866322487935	0.11857157927033746	0.11857996807639853	0.11857996807639853	0.11857996807639853
SC_487 - illumina_universal_adapter	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003049445322667756	0.00003659334387201307	0.000042692234517348585	0.000051840570485351855	0.00007318668774402614	0.00013112614887471352	0.00017381838339206208	0.0002683511883947625	0.0006037901738882157	0.0009361797140590011	0.001625354356981914	0.002662165766688951	0.007340014891661289	0.024932264958131573	0.07563539233812835	0.08659509882779627	0.08975432418208006	0.09013245540209086	0.09049533939548833	0.09102899232695519	0.09237379771425167	0.09298978566943056	0.09403269596978292	0.10036639390496385	0.10103117298530542	0.1014123536506389	0.1014977381196736	0.10156787536209495	0.10158312258870829	0.10158312258870829	0.10158312258870829
SC_491 - illumina_universal_adapter	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.000013330691190339408	0.00003665940077343337	0.00003999207357101822	0.00007331880154686674	0.00012664156630822436	0.0001732989854744123	0.0003066058973778064	0.00045990884606670956	0.0007831781074324403	0.0014497126669494105	0.004525769659120229	0.0193828249907535	0.07515177158553842	0.08358343376342808	0.08648952444292209	0.08704274812732117	0.08743933619023377	0.08814586282332175	0.09041541299847704	0.09221838898197043	0.09774396048036613	0.11736340523974814	0.11912972182246812	0.11989956923871022	0.12000621476823294	0.12006953555138705	0.12006953555138705	0.12006953555138705	0.12006953555138705
SC_492 - illumina_universal_adapter	0.00011195970994713765	0.00011582038960048722	0.00011582038960048722	0.00011582038960048722	0.00011582038960048722	0.00011582038960048722	0.00011582038960048722	0.00012354174890718636	0.0001312631082138855	0.00013898446752058467	0.00014670582682728382	0.00016986990474738124	0.0002200587402409257	0.00028569029434786846	0.00045169951944190015	0.0007103650562163215	0.001069408263977832	0.0014786403072328867	0.0023048257530496954	0.003578850038655055	0.008003188921393668	0.03916659508323143	0.09571783064549598	0.10825345747992206	0.11298279005527528	0.11383986093831888	0.1146351609469089	0.1160134235831547	0.11944556779498247	0.12124850519309673	0.12374250424916054	0.13070717034380316	0.1320468261835155	0.13283054415314544	0.13290775774621244	0.13293478250378588	0.13295022522239927	0.13295022522239927	0.13295022522239927
SC_497 - illumina_universal_adapter	0.00014386497762788932	0.00014386497762788932	0.00014386497762788932	0.00014386497762788932	0.00014386497762788932	0.00014386497762788932	0.00014386497762788932	0.0001512426687882939	0.0001512426687882939	0.00016230920552890078	0.0001955088157507214	0.0002619080361943626	0.00035781802127962214	0.000545949145869939	0.0008189237188049084	0.0012136301958865536	0.0026744130456466605	0.003419559852847523	0.0044893250711061875	0.006839119705695046	0.015301331466679101	0.05127864241039204	0.1631502623211869	0.1803993042542128	0.18534973502284427	0.18613177028584718	0.1866371421303349	0.1876552635104707	0.19056945151883053	0.1918089036337785	0.1947304693332987	0.2037349413945725	0.20523999039129504	0.20610686910264256	0.206151135249605	0.2062802448449121	0.2063134444551339	0.2063134444551339	0.2063134444551339
SC_498 - illumina_universal_adapter	0.00006519172060546541	0.0000728613347943437	0.0000728613347943437	0.0000728613347943437	0.0000728613347943437	0.0000728613347943437	0.0000728613347943437	0.0000728613347943437	0.00008820056317210028	0.00010353979154985684	0.00013805305539980913	0.0002262536185719094	0.00028377572498849654	0.00037581109525503594	0.0005407078003159191	0.0007976398756433416	0.0014994095739257046	0.0020554566026193804	0.002856931285357161	0.004429202194077209	0.011051914046173608	0.047409720108551115	0.13671087291675543	0.1512869746827186	0.15606130951529534	0.15689346265478862	0.15742266603382124	0.1585155860557364	0.16184419861370958	0.16307133688393008	0.16687163071451927	0.17566484338206823	0.17677310263236115	0.17719109660565502	0.1772409490978827	0.17734065408233815	0.177348323696527	0.177348323696527	0.177348323696527
