Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
SC_373.raw - illumina_universal_adapter	0.1386731577487824	0.1391988081927484	0.13926122918296935	0.13931707954264075	0.13936307395648778	0.13939921242451045	0.1395207690896776	0.13968503485341696	0.14003327827254444	0.14150509951564924	0.14279622841864076	0.14577600937287308	0.1500403485995473	0.15704792608066914	0.1708561061806012	0.191487886106267	0.23308326280035216	0.33991514490589364	0.5660729631069936	1.0602303748488877	3.1870120711353547	14.40676125768308	40.35489092605449	49.32042760743728	53.204471879163215	54.728960011438154	56.085118444978804	58.005171677599265	61.029199257952406	63.74374685410529	68.7136141066707	85.67464228419561	91.16663812275246	96.20812853362351	97.33632879619248	98.10926820620702	98.4196713639995	98.57838823023975	98.63861462985716
SC_375.raw - illumina_universal_adapter	0.10479041534855367	0.10506696481610316	0.10511063052150571	0.10512518575663989	0.10513610218299052	0.10516885146204244	0.10521615597622853	0.10534715309243618	0.1055618428106654	0.10601669390860863	0.10702464394165083	0.10918973516786061	0.11248649592575316	0.11851236327130511	0.1316848510677411	0.1532739035805187	0.2071974109438848	0.2894890715837744	0.4725029593522134	0.9474475593981861	3.912432648833374	17.511661745359728	59.33753812243507	66.02601071461801	68.22180620934336	68.55325802381898	68.84139709734407	69.4590121121753	71.43816748716347	73.12041062064942	77.68420095816386	91.44480758543168	94.8817388964752	98.02164152413543	98.41212573350653	98.72771961930346	98.84475826501743	98.88332963812302	98.89487193958442
SC_380.raw - illumina_universal_adapter	0.11724369393560366	0.11762410062251005	0.11767900468041406	0.11769076983567921	0.11769469155410094	0.11769861327252265	0.11770645670936608	0.1177652824856918	0.11791430778571699	0.11825549728840623	0.11880061614902468	0.12015360900451649	0.12264782192072748	0.12767546493736662	0.13787193283382668	0.15512357217095274	0.2033371784475219	0.28343435549263724	0.4630176854598289	0.8219764943178614	2.8659526054053988	13.703566559758007	65.4469664841316	73.98381804857958	77.08654440369605	77.46937079086864	77.75854262041224	78.29495526613448	79.60170321799743	80.37425037332798	82.26865998724814	94.47321242780018	96.45964908620431	98.2477134616828	98.47971055835623	98.75738783120579	98.88622412479599	98.91476246975081	98.92496678108411
SC_387.raw - illumina_universal_adapter	0.10807366002340678	0.10830716325531804	0.10834201448396151	0.10836641034401195	0.10839777644979107	0.1084221723098415	0.10851278550431454	0.10871492263044667	0.10913662249703268	0.11021004033925162	0.11198396787720434	0.11569213860486977	0.12187474656622171	0.13134034026578872	0.1477378433425423	0.17258676936533787	0.2201586964636772	0.29010511235112557	0.4336747487479086	0.7683197313053914	2.372236005689533	11.688879039157202	42.641265883055375	48.208362810212094	50.581738451078266	51.07509592887812	51.506937502999385	52.30821255611004	54.35169343688284	55.87691215186716	61.35878039937626	86.96434053651306	90.87709146143852	93.82385345643856	94.51293194917729	95.37758744669897	95.76799788020887	95.97724465698427	96.06036832242182
SC_390.raw - illumina_universal_adapter	0.16087459747962282	0.16135793355680703	0.1614342497795203	0.16146816810072623	0.16147240789087697	0.16149360684163067	0.16153600474313803	0.16161656075600206	0.1617734329915794	0.16232036592102467	0.16336759408825707	0.16585211111658987	0.17018517665064464	0.17802454863936018	0.19294860996995983	0.21849758541831021	0.29241408690628573	0.3757047644175442	0.5393140265443934	0.9376423112062784	2.944801366467406	11.22075726637495	41.12931389638283	45.91221692564082	47.429599662478786	47.681956212040895	47.909013933773544	48.302245990674244	49.6068887771186	50.616145383761	55.572684778852334	86.7857188434887	91.85892878394806	96.37186317535776	97.63203480291102	98.20383834138053	98.49214831142089	98.58469445083122	98.61947768922788
SC_394.raw - illumina_universal_adapter	0.1241617896516121	0.12448680160753803	0.12455902648663267	0.1245843051943158	0.12459875017013473	0.12460958390199893	0.12465291882945571	0.1247829236118261	0.12509710183588782	0.1261515850706697	0.1286288984236162	0.13701781813045974	0.15552183215450896	0.19323405277378022	0.270167993985401	0.3809104011012272	0.6711027428156198	0.9045624420011651	1.2839994555688614	2.0020700372597315	4.814124037346185	16.99637745285169	69.16691021497772	75.81673066934515	77.89026361322509	78.13950083724886	78.32489487939691	78.7128038712824	79.7014396837937	80.21328656820562	81.94383078375297	94.1221732220555	96.22514502665442	97.684672605887	97.98230049890418	98.38546338525447	98.57714099188377	98.64427040575829	98.67122834188037
SC_398.raw - illumina_universal_adapter	0.11456843241961294	0.11485735903616488	0.11489648451548963	0.11492056173353563	0.11492959069030287	0.11495065825609312	0.11497172582188336	0.11510114086888058	0.11538404818092103	0.11644645542720057	0.11805360973177076	0.12188489705333977	0.12819312818139053	0.13816410610468835	0.15867789587987635	0.19145300894498746	0.25309670644724697	0.3543865531144935	0.5984783800125382	1.1070765050593758	4.000884235832739	18.577204954008	60.59380439005936	69.20828689690707	72.15836910555844	72.5726296806488	72.88677116379942	73.68528307133809	75.7356477960467	77.08929608146286	80.36496548079346	91.88697973270074	94.79081562479027	97.49842820910943	97.97677330968148	98.47859971715287	98.62470629556049	98.68561563791235	98.7104512883268
SC_400.raw - illumina_universal_adapter	0.12375230251287878	0.12404704061185984	0.12408816685822929	0.12410187560701912	0.12411558435580893	0.12415671060217838	0.12421154559733766	0.12442060401638237	0.12475646836173289	0.12625072197982298	0.12790605339619343	0.13166567775180085	0.13844808121556298	0.14986061458308594	0.1756536254311273	0.2211529626645311	0.31615459177796545	0.5135708559129278	0.9332779088619761	1.8018847953079888	5.666936283483491	22.54623421184822	57.337160541820474	65.63420253312316	68.29891255007506	69.02977050149379	69.65142798724004	70.59129980426991	72.26142296058457	73.70853904596088	76.80888568195559	89.76488707572408	93.70439763295147	96.62832638077002	97.41923550626255	97.9623932692511	98.25658644546778	98.43206185716464	98.51654202158188
SC_403.raw - illumina_universal_adapter	0.12992929336755998	0.130228252686238	0.13027545678918714	0.1302793904644329	0.13033052824262784	0.13038559969606853	0.1305154109791787	0.1307947019216279	0.13134541645603476	0.13360727972234862	0.1359635511945608	0.14058168593308684	0.14850410787805401	0.1599235671165047	0.17987123428777013	0.205078225262621	0.2536866502745174	0.3436537368203686	0.5644233926383392	1.0977510824589198	4.28682094095164	21.64493002955488	61.72813276814812	72.34141280070637	75.89346254250188	76.45021920208623	76.88823787437721	77.76466071913326	79.4375269235485	80.47734283698783	82.72259419273884	91.70131808410032	96.02942294675626	98.1948678991212	98.43051078104341	98.62296190876714	98.68585744227164	98.71316501582773	98.72473788840077
SC_408.raw - illumina_universal_adapter	0.13309411069268906	0.13338259053852544	0.1334131868858111	0.1334481541398519	0.13346126686011717	0.13347437958038247	0.13364484494383122	0.1340469683653001	0.13501730966493153	0.1378278027084586	0.14151247710300496	0.1496511054809947	0.16437669033891486	0.18690434375468234	0.2322787267793393	0.2927327381090793	0.39691330061680485	0.5249502721938473	0.7873314337955363	1.2944833736826307	3.8883324238933343	16.303871207211227	44.36312129598434	50.422898341275854	52.559144050575235	52.9201722067327	53.21466642026408	53.93287196372777	55.75362999435104	57.64231628685527	64.76439413899868	92.04166715475125	96.07545898454745	98.05182129565216	98.45338524105638	98.72871302846667	98.81924324917823	98.85388268521237	98.86309655665211
SC_409.raw - illumina_universal_adapter	0.1276035574954995	0.1279701302054181	0.12801846946386888	0.12804666736463186	0.12806680872231968	0.12815140242460857	0.12832864637226152	0.12882009549984466	0.12948476030354314	0.13217967396217525	0.1348947289784952	0.1399582663012165	0.14750321889107887	0.15841983475788457	0.18239207867794385	0.22055592322485051	0.3014476439707269	0.4667799926870759	0.8190080276603682	1.4911090206172175	4.697915284885607	19.36294255245706	50.813289896212794	59.75057828859126	62.70294683773232	63.42797529042126	64.04166634608339	65.11058028339131	67.04757868050179	69.20979371100609	74.0845863708347	91.08727197918608	95.04467816386388	97.73727959463342	98.20855111008488	98.45242669724071	98.57987718041778	98.62052646850337	98.6346093057987
SC_410.raw - illumina_universal_adapter	0.11766309491429838	0.11794007776430054	0.11799079293401925	0.11801029876852645	0.11802200226923076	0.1180259034361322	0.11807271743894947	0.11825217111641566	0.11854865980092501	0.11942642235374877	0.12120145329390346	0.12479442801012867	0.1318984529376489	0.14299727277224253	0.16828463662736942	0.20712855546499648	0.2903794571417024	0.40927922196375693	0.6781944588137425	1.2034475704234748	3.8083932513557723	14.43779737619998	55.04347538418302	61.73512356321974	63.92936609626925	64.33586768739919	64.70008843165132	65.34761581745285	67.29863229769836	69.00106642298418	74.22526336387635	91.44074228907054	95.21212126886546	97.96854926058063	98.47401955483316	98.77634438502707	98.86579033974326	98.89195936731811	98.90042099832733
SC_413.raw - illumina_universal_adapter	0.12969262753317168	0.12996026396240745	0.13001436068746575	0.13002005507957715	0.13002290227563285	0.13002574947168855	0.13005422143224554	0.13010831815730384	0.1302848443127572	0.1308058811909502	0.13143226432320412	0.13276475207727154	0.13461827670953197	0.13808900870142976	0.14417631386851545	0.15311081509130076	0.17353944679094527	0.20280862224353696	0.27299769940864305	0.46974179405353994	1.2437491945994157	5.966581207127989	27.922451718245807	31.67206086940726	33.13170439932221	33.526761393638694	33.90818601324049	34.52696997922173	36.357736973408954	37.68906876587774	44.78954864938415	84.6184731660598	90.981273023495	96.0993271677113	97.24082785755843	98.06890066400598	98.45974950255214	98.58017165972795	98.63335443485236
SC_414.raw - illumina_universal_adapter	0.1334815668273828	0.13385491005593494	0.13389062114736167	0.13391659285021745	0.13392957870164535	0.13393931809021628	0.13395879686735812	0.13407242306735226	0.1342477320616289	0.13477690550731583	0.13537100821014225	0.13688385990149257	0.1391011940328065	0.14275995767261726	0.14858735850088733	0.15743721624900112	0.17935084053358213	0.20946502999488195	0.28163389930543553	0.5110776617221414	1.6669288185423674	8.40889719117657	34.3847587658961	38.90873722171929	40.59101856311229	41.00183895888534	41.43254393965734	42.107343969719594	44.08154725121178	45.83886084215519	54.14828641139405	87.89798509906014	93.16661123331339	96.92116500618208	97.59634811886144	98.24003404890244	98.58754192603875	98.7148617063636	98.75953303527558
SC_417.raw - illumina_universal_adapter	0.015317496094679651	0.015580064295624927	0.01566249849824728	0.01567165785409421	0.015689976565788067	0.015708295277481923	0.01572966710779142	0.01578157012425735	0.015876216801342272	0.016267015984144543	0.017048614349749087	0.01870035152081181	0.02139930837704	0.025841595962800192	0.032677528543224296	0.04268565136530122	0.06276601250038355	0.09883250270697129	0.20405518267648284	0.5189782616428007	2.549552496771709	14.18539971199932	66.75512263690527	74.50200200620424	77.3383980500342	77.7666773169621	78.14302303623792	78.84293216016233	80.633274810138	81.66782405304855	83.44351478678774	93.75657698995784	96.41264058275486	98.28550597579274	98.69035866358281	99.08876621797526	99.1996921235188	99.2309774299733	99.24166029200943
SC_421.raw - illumina_universal_adapter	0.3264145108209808	0.32702740049237977	0.3271627626283943	0.3271966031623979	0.32723044369640153	0.32728308452707383	0.32733948541707986	0.32750116796843054	0.3277568520031246	0.3285314242258743	0.32988504558601933	0.3328667726376722	0.3377774101275318	0.3479521306846222	0.3645076719310631	0.39175682192264993	0.5213171863852012	0.6145516176245261	0.7862509670402599	1.1738303630431288	3.0103523833606096	9.808287734780455	34.41516507130483	39.86303607870932	41.402122365490925	41.77151435449652	42.25250866458673	43.189015362662424	48.10472141250389	50.80123292345553	61.505324714023985	94.91173730721471	97.66481515078308	98.56307828537534	98.68673535668393	98.7599700323271	98.7854481943725	98.79521682852156	98.80004474470607
SC_428.raw - illumina_universal_adapter	0.008802718553688624	0.009033415033942538	0.00911580663403322	0.009135580618054985	0.009148763274069495	0.009158650266080377	0.009175128586098513	0.009283885498218215	0.009504694986461247	0.010203375755230244	0.010941604492042768	0.012414766301664189	0.01469207012817068	0.01849526638835663	0.02615109386878294	0.03632480864798054	0.05867929758458478	0.10127905049547177	0.21304819951448936	0.5011254857355587	2.3551540016001766	11.829795828012346	36.79724867422853	43.568117865072814	45.85935246332264	46.24265796092852	46.55749274319504	47.27711416104308	48.963561457987254	50.64373381066852	56.79814245830631	87.18805675093866	93.53947689704928	97.60052261321503	98.40030117095931	98.85513905576391	99.04750366799165	99.13364573371845	99.15941782622683
SC_429.raw - illumina_universal_adapter	0.011479511066892063	0.011558524417401645	0.011592387281905751	0.011618725065408946	0.011637537767911226	0.011701500956418982	0.011829427333434495	0.012092805168466433	0.012465296678011604	0.014248740875227874	0.01613377366595646	0.020223655189952422	0.028155090564914227	0.04416470039435563	0.07762121052441273	0.135496608502431	0.28294680817481155	0.4739032636539679	0.8504507918586299	1.5936578918327549	5.149510754977455	21.48731194211166	71.92848674722241	80.5458934560654	83.00649335477029	83.32547025077746	83.54782134419243	83.96347671835883	84.86799145466851	85.43397537199016	86.98733645506302	95.77306793827492	97.19019495490727	98.21827152125194	98.43798507377608	98.6641664334205	98.73430018834901	98.763004609827	98.77119189795599
SC_433.raw - illumina_universal_adapter	0.008312663264271564	0.008464830217330929	0.008503958862403337	0.008538739880245477	0.008547435134706013	0.008577868525317885	0.008643082933771898	0.008843073786364206	0.009234360237088287	0.010586472305701495	0.012086403700143801	0.015160176151942963	0.02030341916534948	0.03024644264097138	0.050258570781892935	0.0877698985246414	0.20748181431005852	0.34200174844176695	0.6077982867914041	1.291701788248642	4.33341918447904	18.34335229536458	66.06552604637388	72.83239914417827	74.86955814021029	75.17356597428675	75.42175027472656	75.93769189339687	77.42651075263862	78.37475433732335	81.58651612978397	94.77283908579486	96.8208628022753	98.1292333933248	98.43032396952974	98.72248451940372	98.80823711889352	98.83554456552683	98.84472675423716
SC_439.raw - illumina_universal_adapter	0.008598150442304855	0.008679614399983885	0.008724049285990628	0.008735158007492314	0.008764781264830143	0.008820324872338572	0.008920303365853746	0.009186912681894206	0.009568312120118754	0.01116056220202706	0.012575072739908393	0.015178216478470112	0.019343987041602312	0.026253611815650914	0.03702166585795174	0.05360698705996873	0.08872906154113219	0.14354689924478467	0.27085655056127184	0.5518294435034123	2.133844690001499	10.922324560701906	41.04608904869649	46.79348605307421	48.873042421096976	49.181794523607664	49.42268714937172	49.87574154418931	51.3677131971019	52.504957452115484	57.702387575294914	87.52116581736787	92.13505109715658	96.0210411034545	97.37224303749771	98.2336392230886	98.57852799664428	98.72900673810611	98.79915090857493
SC_443.raw - illumina_universal_adapter	0.008243713385912224	0.008375118099986775	0.00844082045702405	0.008467874368745281	0.008491063435934906	0.008521982192187742	0.008556765792972182	0.008765467397678821	0.009221519052408141	0.01103799598226222	0.013237092520745133	0.018593767041548855	0.025801702092991097	0.03820012335037807	0.06264526501277602	0.09894774969813631	0.16905989434597207	0.27408317964779055	0.5053438818854041	0.9849904124801705	3.6400729033353687	16.859414193146844	52.20019801917442	60.25932256541269	62.751157888097445	63.173666557136976	63.505683756313516	64.27041667893755	66.30470078721473	68.09153822435593	74.3911227303797	94.15724011761186	97.03442362916476	98.34857512071262	98.63279965241134	98.82421767237264	98.87819795594557	98.9009116472578	98.90916309033278
SC_457.raw - illumina_universal_adapter	0.006716242824851732	0.0068209659458213535	0.006869836735607177	0.0068803090477041395	0.006894272130500089	0.006911725983995026	0.006967578315178824	0.007149098391526168	0.007585444728899591	0.009138837689948979	0.011969852726827749	0.019468028188252655	0.03127730546292699	0.053119057726491066	0.09604157424123998	0.15684381827620228	0.3760013843000284	0.5477961734799937	0.8520308029795404	1.4683298606564625	4.286956152324527	14.564668255130238	47.27934393338437	54.234153009346294	56.13482180261374	56.46225260340806	56.71923616072611	57.159010434925946	58.45874305236271	59.420827383169225	64.16575519734741	93.37605664320019	96.46683040010271	98.2804812613858	98.54872953574949	98.74768252096757	98.85609538656603	98.88920185587523	98.89711543304983
SC_458.raw - illumina_universal_adapter	0.034662644659557255	0.03492579748269557	0.0350031953718539	0.035018674949685566	0.03515412125571264	0.035336006295234715	0.0362996100152559	0.04055262402450603	0.05101294874425408	0.08689074026359708	0.15820902522853855	0.3357791324300329	0.598819728629069	0.9568197950364579	1.4514039164415484	1.9673111563097585	2.948503546642174	3.6054413502402314	4.483648109258575	5.834721141984183	10.70717754742962	34.63738198853598	75.40080690395364	85.89342589295299	88.79681807989924	89.32254711190164	89.74609158074276	90.43012251544069	92.21106342455165	92.87594225157736	94.22018105069027	97.32456781599178	98.1875117112681	98.61776270720479	98.72767157970408	98.83761141135902	98.86355518380489	98.87872903997439	98.885478135909
SC_459.raw - illumina_universal_adapter	0.016056448363472673	0.01628304232852309	0.016409934948951325	0.016446189983359394	0.016459785621262418	0.01651416817287452	0.016659188310506785	0.017112376240607623	0.017887327601080055	0.020475030681955837	0.024127725398568587	0.03395737160245575	0.04973284344926591	0.07820210921820052	0.13509985384236067	0.21913449172095895	0.6400101224056067	0.8651130991659938	1.2140949966194445	2.044398730874393	6.03594206282354	21.94550315439193	66.40617575507113	76.46073459678804	78.98910178197573	79.42637828385072	79.7732301980327	80.34376661075385	81.68993416584259	82.43259135441603	84.45458900590553	93.59490011307491	96.67912042204848	98.40164242556875	98.6018925762424	98.77117186377298	98.85475784560077	98.8858691970022	98.89455227774293
SC_460.raw - illumina_universal_adapter	0.007141593879658101	0.007267311886625392	0.007344364858637604	0.007368697376115144	0.007368697376115144	0.007409251571911045	0.007437639508968175	0.007530914159298747	0.007693130942482349	0.008281166781522908	0.009161192830293952	0.011355174822852176	0.014627898423581356	0.02060558688389711	0.03192426293053297	0.04975188740241089	0.12021480259778823	0.19794502967979097	0.36351564485571447	0.7569765078871219	3.62045960800071	14.726720887896807	55.51779374144129	67.10712443539941	70.0335354811295	70.41556817178562	70.68957259568063	71.21337869941964	72.67555211800168	73.56872178163017	76.50226631040076	93.43857444539806	96.47130642624626	98.43294532025061	98.62797855867225	98.86496105722517	98.98258039129202	99.02723056086332	99.03837079844844
SC_461.raw - illumina_universal_adapter	0.009654674537418683	0.009829807576113656	0.009911784743162368	0.009911784743162368	0.00992668968262577	0.00998630944047938	0.010049655433198837	0.010235967176491364	0.010548970905222806	0.011640757720917006	0.01354486373736662	0.019536649401654248	0.030618471892693677	0.05467877042149045	0.10845206577057923	0.18551805526609957	0.4163657576752706	0.6296703463360175	0.9869342928040331	1.6933278150279127	5.817271180580384	17.928831224327872	51.7306628252663	61.325080418669316	63.6599988053691	64.08583665207337	64.39564327128991	64.93466922827925	66.84423045257246	68.01379869485643	71.74175508121496	93.69910452241574	96.82010196394562	98.47465085272462	98.67899012029814	98.86888277529675	98.96279134638591	98.99034312698402	98.9990178017517
SC_471.raw - illumina_universal_adapter	0.003478536919391744	0.00358010004112581	0.003656272382426359	0.0036635268911216494	0.003699799434598101	0.00376146275850807	0.003946452730237975	0.004330941691088366	0.0049947292367074365	0.006924428549654682	0.009702905379950904	0.014606953257967209	0.023620680311865525	0.041278154476202346	0.0759438242766475	0.12641344126978277	0.22277145301497744	0.3660117272034863	0.6496738989523837	1.2587225492111411	5.5609146223400705	20.71537290604954	60.08453606437535	74.6039346568991	78.61144858682533	79.11022507766133	79.4895814736098	80.07366010493936	81.11828396628076	82.07884620811546	84.34338099714817	93.3210458883222	96.93623236075278	98.4424751193929	98.71502338382061	98.91609660132796	98.97485086725112	98.99947266976294	99.00949477352549
SC_471.raw - polya	0.002996112091154933	0.0034422643759152924	0.004918556895406888	0.00652543057141371	0.009361943471272255	0.01001484925384839	0.01147300550160176	0.016819578410030782	0.025833305463929094	0.03050520906369611	0.040237132478428174	0.04971514808882507	0.0660486744162714	0.08464923471099597	0.09424332246051752	0.10484578691868443	0.1080776705424363	0.1101633417923323	0.11255370240743047	0.11318484466392074	0.11348953402912293	0.11369991478128635	0.11384500495519216	0.11394294082257858	0.1139683316030121	0.11398646787475032	0.11399009512909797	0.11401911316387914	0.11405901296170323	0.11410616726822262	0.11414606706604671	0.11417145784648024	0.11417508510082788	0.11418233960952316	0.11419684862691375	0.11420773038995669	0.11421861215299962	0.11422586666169492	0.11438183859864365
SC_472.raw - illumina_universal_adapter	0.004635127148668653	0.004682666914296024	0.0047658615041439225	0.00482924785831375	0.004912442448161649	0.005023368567958848	0.005427456575791499	0.006584257539390855	0.008838434759555354	0.016369525964358013	0.02748590782689155	0.05006333485275707	0.1010101170167561	0.19074142463841848	0.36920570480356846	0.5595905811997817	0.8685832111891494	1.2030928103790084	1.7476687489348122	2.792430369891862	8.333479254002828	23.954828348564416	64.48913015143872	75.97394519758437	78.77580032601186	79.18274864307644	79.5207405300985	80.09754050645539	81.19650538352191	82.28521355615433	85.28405366510596	94.59517235264713	97.50145649956941	98.54513659085843	98.71846657633583	98.79847204023956	98.82457929486326	98.83670985839251	98.84180057496177
SC_473.raw - illumina_universal_adapter	0.023897106333161767	0.024134129262824922	0.024228289056800693	0.024238029725143016	0.024286733066854624	0.024455571318121528	0.02504001141866081	0.0275271287354002	0.033663749791062667	0.05667120841562575	0.11187806969045584	0.256783498840276	0.46433116609956493	0.7255661503722819	1.0829934814148698	1.4779158917965	2.1276022357820983	2.6096127149229766	3.254211183144436	4.317038234201253	8.585837431881883	26.30606452712237	76.21885632345356	85.426028260666	87.98599928282705	88.3842010515506	88.68382076287097	89.1178714379837	90.04919297264028	90.52453434085612	92.14934600503372	97.79491399444419	98.49799218850349	98.85542601332497	98.93595211851094	99.01356901075201	99.03985258082903	99.05018093616135	99.05450579290535
SC_479.raw - illumina_universal_adapter	0.005502712617623915	0.005629724699253413	0.005718976432290357	0.005743005745031073	0.005770467816734748	0.005842555754956896	0.005900912657327205	0.0061343402668084445	0.00649821271688214	0.007407893842066381	0.00906934918013873	0.012450616758653736	0.017483041398352214	0.028261904542044722	0.04866622381787539	0.09036051418198024	0.2149250386708879	0.3554106992300013	0.62800952123757	1.2782736188320059	3.8155562131958893	15.553429228370366	52.426615594536514	58.68005200080587	60.71803980400731	61.09601746065981	61.40803122108008	61.91740115979881	63.184700248226235	64.1064269246115	68.48451621458547	93.06211951514202	96.01297404384533	97.81926778084183	98.17910330637508	98.50287083348452	98.69183734887751	98.722467857104	98.73127631660294
SC_484.raw - illumina_universal_adapter	0.010174453078813884	0.010373952158790627	0.010458185103669696	0.01046261841655807	0.010471485042334814	0.010502518232553418	0.010533551422772023	0.010648817557869696	0.010777383631632486	0.011402480748892947	0.012386676210111544	0.015396895661316174	0.021151335790423113	0.03470397329017651	0.07106600560060417	0.14083305052491532	0.46628254966030847	0.7019973626221627	1.0944874192555183	2.008747369660047	5.590380952359841	20.722124603135374	75.12140516511985	82.98993704474033	85.41133274473715	85.86168640118954	86.21933505183318	86.75511864764451	87.79491228579617	88.5892289560058	90.6029460694137	95.69132527017163	96.95966948765755	98.7172386490011	98.8853011072864	98.98516591340986	99.01476714356552	99.024875096951	99.02887394517633
SC_485.raw - illumina_universal_adapter	0.007842937085060776	0.008331825926073544	0.008650846610463232	0.008696420993947473	0.008770997257830777	0.008804142264001134	0.008858002899027965	0.008974010420624215	0.009185309834960242	0.009715629933685958	0.01032466942206627	0.01201506473675449	0.01439321892947762	0.018921655397502672	0.02929604232882448	0.05020639809654859	0.1478018687651654	0.258879070693575	0.5056394985061131	1.0714123244567968	4.321503908251971	18.61372171767697	76.19277897923821	86.9136679481907	89.94213544822779	90.33133654005744	90.62057643640306	91.22825283640462	92.651060230028	93.3012658160719	94.43083519698035	97.54332943078506	98.35266419145285	98.75637865285934	98.82271423958353	98.93382872964389	98.95105584660094	98.95833531858109	98.96143437665803
SC_486.raw - illumina_universal_adapter	0.00925393206621328	0.009891990473662867	0.010442472236952707	0.010496686350003979	0.01055507077944381	0.010625966158049319	0.010734394384151864	0.010951250836356952	0.011485051334092554	0.012465075685404009	0.013666126805309113	0.016247552649827374	0.02016347973868464	0.027336423927006786	0.04523125155031512	0.08061638610724152	0.17371452916544128	0.291734482961672	0.5514242547936535	1.1133493662536997	4.1023652533242005	20.20310191469234	56.3962811453824	62.9324263618043	64.983025144172	65.29509826016069	65.60224623249447	66.41907359257243	68.92962908038352	70.6327779528384	76.07933626578861	91.00450244038575	95.7996114599627	98.45111113075794	98.79083761471915	98.95317969109298	98.99242236830933	99.00675574573681	99.01155577990004
SC_487.raw - illumina_universal_adapter	0.003448048104547002	0.0036118076451323476	0.003687622247255193	0.0036936874154250205	0.0036967199995099342	0.0037149155040194174	0.003748273928953469	0.003830153699246142	0.0039878480716616605	0.0044669963570780425	0.005270631139580202	0.007156898440396592	0.010062113993744022	0.016378986642619487	0.031784513793981645	0.06099436369987146	0.2026403011380257	0.38065601950655126	0.767346881342081	1.555915786110389	5.242385651413315	20.330710572661655	65.45977704805718	75.61542503273219	78.34211539358483	78.77197508986912	79.12132877645118	79.71636423008846	81.0602781279907	81.80506864890918	83.68846409259716	95.26797702198908	97.00146880177569	98.27596988255833	98.55248999717303	98.8581198864188	98.93534464014114	98.9648213574465	98.97290622661689
SC_488.raw - illumina_universal_adapter	0.0031908467616921185	0.003256262754528631	0.003307141860068141	0.003310776081892392	0.0033144103037166424	0.003321678747365144	0.0033507525219591493	0.0034379738457411663	0.0036669298206689605	0.004375603076397848	0.005345940303472786	0.007439252074241192	0.011113450338558654	0.017313432770730355	0.02733298234018955	0.0425385664528545	0.06927190219204267	0.10356441932567233	0.17414100715262099	0.32282792464819005	0.8848276217721432	4.563110751420063	19.612863066482966	22.526291505220904	23.683816595797524	23.971479790074266	24.38671507304768	25.463255164492693	29.924167963993003	35.74478851681847	52.80949878011893	91.41523757253316	95.55561927557821	97.92586965201998	98.41086018868808	98.7665887235112	98.88532965317495	98.92366705919896	98.93334862613877
SC_491.raw - illumina_universal_adapter	0.005781851538932828	0.00625370379096068	0.006576025399740269	0.006599285722023332	0.006639160560222869	0.0066757124952391104	0.006708941527072057	0.006871763783053499	0.007031263135851646	0.007393459582830772	0.007994905059007119	0.009177858592260042	0.011490599207833173	0.015441531092770605	0.02220363907077538	0.03291335603053429	0.05941683182049305	0.10014233323495325	0.20543184350083002	0.4970066291253926	2.1292731621138796	10.632406294296377	47.81999275208358	53.769966577575204	55.75575345733123	56.07713136160677	56.36400756213015	56.89329287277807	58.672581257111425	60.21496658189498	66.82102770350905	93.30073808990088	96.47125957901608	98.2498601223905	98.6536759317404	98.84701573055722	98.90578127335378	98.92051170316532	98.92501423697868
SC_492.raw - illumina_universal_adapter	0.011115191365841997	0.011632622688044988	0.012019737973545	0.012065731868851935	0.012134722711812332	0.012184549431728175	0.012257373099297485	0.012429850206698482	0.012954947178119293	0.01494035032553521	0.017309035933842226	0.02368685608307019	0.035806247496446876	0.05626969808342289	0.09354008458047378	0.15943783808148118	0.2875998273542483	0.48426972368669124	0.9082107880291229	1.6548756844418635	4.574840289073165	25.11872653329178	63.76538835961201	72.51908832893791	75.7659353803402	76.3749060526778	76.88690626240997	77.8563694205141	80.40536642972273	82.04077903080054	85.19446161443402	94.4260611529466	96.75093757597377	98.24986329272826	98.58122631146706	98.87497782231861	98.9514503389156	98.98171815485217	98.99220476298215
SC_496.raw - illumina_universal_adapter	0.005519451366534167	0.00595274163081523	0.006222714795482662	0.006259377817844906	0.006306039846305944	0.006346035870701119	0.0064160289133926756	0.0065926780211380325	0.006819322159377358	0.007499254574095335	0.00877912735474094	0.011768830178280279	0.017078302416739775	0.026870662389491817	0.04529216462550289	0.07646906564154189	0.16099733019871157	0.2476520500528914	0.42083483568399965	0.8673671170418994	3.4988522140899194	15.246571157493612	53.682357307017014	60.05804356380309	61.9551616569313	62.22882445484919	62.46455435663029	63.041840307740074	64.93388557177417	66.31497162515379	72.30017002976571	90.58180283546483	94.30196638454137	97.01735314176437	97.53320853240521	98.34522115168419	98.67214532208831	98.82522343945678	98.89013032104609
