Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_394	0.04114967614869372	0.06577238204695497	0.04804563836042536	0.018908283483780302	0	0	0.0025271823441195274	0.001254474352636533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001881436747883901	0	0.0008419256523520596	0.001434003570668891	0.002795033225957474	0.0020222972719209802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_398	0.04152452871520706	0.061049287080059224	0.045022222914768366	0.01724641603589917	0	0	0.0024266009931212516	0.0011497610690599446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008760040200620848	0.001170399047555264	0.002058238654355233	0.0019090851239844727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_400	0.04163362807517666	0.06670972062928159	0.04839603058013616	0.01906928502291385	0	0	0.0026014548411936026	0.0012524245455613763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000013249286923377784	0	0.0006706084324422006	0.0016127837603427226	0.002454240682475249	0.0017173071936281035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_403	0.042271460344989104	0.06616368074595336	0.04712351636811021	0.018153654957631778	0	0	0.0026120366845513343	0.0010646028305216803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000020717509506747175	0	0.000973720313701936	0.0017823617481404026	0.005222768485118591	0.004409832161787922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_408	0.04059083069680691	0.06687541783384374	0.047270891516164336	0.018315160164799477	0	0	0.0027063487509254394	0.0011309457381916063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014948433882479	0.002695472280436936	0.005928860647361831	0.004119952414549612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_409	0.04104337488179508	0.06407630881546024	0.047650851529432214	0.017848294281930247	0	0	0.002614614992469909	0.001216099996497632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000039863592102969256	0	0.0011703200971755786	0.0016992914898538137	0.004142823852308329	0.001863432741258637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_410	0.04229913652514537	0.06487202577447802	0.04723069834409855	0.017982924467201875	0	0	0.0025364561584743255	0.0011425831921300755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010689304670448737	0.0012007818013204904	0.0035060465818742784	0.002080793031840295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_413	0.04299570574000523	0.06400390036348345	0.04663602215002626	0.018087376045084876	0	0	0.002563924812705007	0.00126768665572497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005243173533702827	0.0006912846973071696	0.0017555044303388125	0.0005897278258651676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_414	0.042828227262698804	0.06697654289324195	0.04832270231709769	0.018986246540289395	0	0	0.0025745167811240337	0.0013752482046004333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000060307912904759574	0	0.0010212192336430466	0.0013241812984286206	0.0024877375271059733	0.0009726945194499996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_417	0.0357660541570309	0.19901589271495143	0	0	0	0	0	0.07124102845927573	0	0	0	0.00016239191898591944	0	0	0	0	0	0	0	0	0	0	0.0004862066902040572	0	0.00018005363105155062	0	0.003117244597111219	0	0.013146965046452073	0	0.02801798340846478	0.00010365492446406518	0.11294375155025477	0.00045447934845840605	0.3628977039302506	0	0.11567255327403618	0	0	0	0	0	0.4445779012253001	0	0	0	0	0	0.000843981567442567	0
SC_421	0.03929518834907704	0.06225557942048897	0.04329554686605625	0.017842508158117505	0	0	0.0026972114243268923	0.0011743476707041245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001388315520088281	0	0.000711143138890996	0.0005507153792776817	0.0013473820367026867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
