Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_321	36.177338862966245	36.65040348265012	36.565916074308056	36.66055255477495	36.63121825564359	36.66550964603589	36.68119458720095	36.68617085139964	36.636814388521174	36.69159138719541	36.707369785874185	36.711142293646716	36.68794210989058	36.6258013517259	36.7573876728737	36.67677792784379	36.7136133221342	36.618053477506116	36.5982294774887	36.67150808095046	36.675938017457014	36.62038163283557	36.67221984247207	36.65444919204101	36.63853453901964	36.62418220048258	36.58369905539543	36.848869625753714	36.78657153889188	36.72283696115478	36.72516291706448	36.49428108424988	36.128463871991954	35.58835423210019	35.132963154788435	34.88174600570847	34.930725248823784	34.84390596462441	34.68233205268385	34.63526861743304	34.415396524850145	34.2993366588275	34.39884828302967	34.742207882098626	34.805995324159575	34.58888876962873	34.31252482102032	34.50615561303895	34.76905986025095	34.67766483840845
SC_325	33.78723858334339	36.61170522099289	36.46605021517055	36.69767992448661	36.659222422431505	36.60608121093727	36.64868178172283	36.66039436874425	36.58511158029074	36.66340094608342	36.66826819770042	36.675359267942255	36.65346531674954	36.63818635141096	36.7386436812196	36.69198070702185	36.702328558909144	36.609910404037365	36.639631155934936	36.67993100259972	36.68421403947637	36.654662408147765	36.66480589293514	36.62098488969611	36.60148834244697	36.58789120816917	36.563301470590694	36.826002766845356	36.777249423657814	36.68566749997645	36.66982162986325	36.46108836459656	36.05049721550031	35.420017787942314	34.941637795037856	34.771425296797545	34.824606571621665	34.69143675613	34.4873665563377	34.623272994187076	34.3772710441129	34.22037097142582	34.46230209050397	34.636987463931526	34.7042484852909	34.442866570527706	34.161611223816394	34.438100359299	34.702038471879355	34.53728643707379
SC_330	35.05538557089052	36.63171637774207	36.531991903321206	36.70587141511373	36.63505229784672	36.64882563179866	36.67571230149309	36.688189969295834	36.61736133739822	36.69405687175619	36.68150979245782	36.68367505053628	36.66448666846206	36.65002415810017	36.7399782848945	36.6810366434703	36.69227328628817	36.61270894367737	36.58302974656767	36.637848895018195	36.59550753702893	36.52757232839773	36.64051762208795	36.618178624302374	36.561588818338045	36.5775236254988	36.56898727705677	36.7950013051258	36.76201452314518	36.64446251439796	36.62709976346469	36.30043923570976	35.75404592075806	34.5734198577196	34.33431557022994	34.30561896335071	34.503726278587344	34.38797526641231	34.1903297797956	34.322614158243766	34.0624651858222	33.916205176544516	34.21449603624009	34.49780340201198	34.32021327107981	34.007901058106526	33.824231234986996	34.21465864649713	34.46580509399877	34.27448236158259
SC_331	36.06853549070489	36.64781716043364	36.51947985603943	36.663407816337596	36.527740644899964	36.524347097731976	36.694544121849674	36.65260115255568	36.68606361531227	36.7265193640393	36.6497564970191	36.66342963513219	36.68831159525218	36.66723359302127	36.75084836666396	36.63436382050958	36.68211570168619	36.60482052467996	36.43247590820033	36.548986616144184	36.4874340349096	36.47554125309125	36.66501174515751	36.65969595053786	36.65830661759979	36.671303459473215	36.61225912886335	36.83068344995641	36.79602480681159	36.65318332254124	36.68759286011429	36.02571977797665	35.8245559511473	33.986714682833146	33.83644954679893	33.67525808436453	33.872594400595034	33.71338366394968	33.55388264585156	33.582157923341704	33.26320871244411	33.0066827028209	33.43242389683306	33.66861533322198	33.33897752888137	32.95789566676974	32.732125977295816	33.193330094085425	33.394787755642916	33.317072308847564
SC_334	36.388062188386094	36.607046507091226	36.4234714266732	36.59603784564967	36.56473298908157	36.57030157700216	36.65128441652264	36.54868638443379	36.575224840321304	36.69384037810902	36.65126711444491	36.640986248458766	36.61335204197942	36.61116239969665	36.725163930930535	36.63835029121649	36.689960208438556	36.604627810018215	36.73753461869076	36.738720581403946	36.68783792300463	36.70769698914362	36.69530853872985	36.75581948703609	36.699548984269214	36.66537389039164	36.54725490681438	36.87492565550287	36.81339709338178	36.77993349231811	36.76231899381538	36.64019244175408	36.45086151352164	36.07041439479889	35.70143918615189	35.33604515096758	35.072551362241434	34.610556515349316	34.18829112504598	33.96190346411781	33.59824643016059	33.4737461786334	33.73881026349097	34.04721869712352	33.879489038641985	33.679061360188506	33.34782608695652	33.6410595741476	33.80707530421871	33.76759949646558
SC_337	36.4174318045034	36.561969187647286	36.584407015275815	36.487304430177495	36.522346493480285	36.464242573147565	36.518598250931035	36.531032817637836	36.56307024929818	36.57193264967541	36.62588966083272	36.59689659810024	36.57341944023164	36.41859755475844	36.61166494482031	36.49741784655087	36.48456514502846	36.39468716659527	36.23920301019109	36.53845630599593	36.533442995603586	36.538370352495825	36.59644492513302	36.56193372302244	36.51212555002319	36.522993388715875	36.478415849965224	36.55604590243088	36.51329148712863	36.604013432195465	36.56503399622944	36.282025603919486	35.845934543594986	34.739323583974986	34.22370398521308	34.16943006267424	33.9060219700655	33.870553875039114	33.56143558728038	33.241173198243516	33.16512582545065	33.184114704583166	33.16964242975444	32.877609256039804	33.50292481952602	33.3158789940469	33.00168873769894	32.90647551937796	33.19786174219414	33.290863807556796
SC_340	36.19099428196517	36.50735626206347	36.13691728154878	36.30620476048771	36.39778993096241	36.6008336094211	36.65062479508986	36.57194612274086	36.63532822317064	36.650934179461714	36.63124333772583	36.63423194553639	36.56223632819424	36.5755259448094	36.62578509685555	36.51888059039414	36.51922550050769	36.06676126251008	35.156349881325255	35.259265997966935	35.50595133481761	36.010191931673795	36.399688573621745	36.431963937086465	36.494464344916565	36.4692645596171	36.35469244386296	36.698619483426846	36.37811814828724	36.23182609234837	36.48060503051428	34.712394136489536	35.299203855988814	33.46253812491712	33.63577765924679	33.631804304117956	33.88827904386907	33.3471723518851	33.19333980622637	33.176287851053814	32.5015527133007	32.79352368056364	32.57276501757404	32.450003197407966	33.06955516794898	32.47518934447636	32.94567772264299	33.426090363019064	32.32621659266997	32.10202837990772
SC_343	36.43246976778252	36.514535020676085	36.547321610616564	36.40981059953719	36.386085360856576	36.54108280727592	36.5296296516243	36.546485213976204	36.6263220718447	36.68886292418637	36.632512426436094	36.52649300338696	36.61352863276541	36.66195738885491	36.66889867431553	36.54253315200931	36.589328606239846	36.58424925627237	36.57110345656929	36.683884808179016	36.524188727213925	36.628646694908994	36.6936017017644	36.654413377600946	36.53959194382143	36.47858117219773	36.21813973882286	36.626572218026745	36.610057219286006	36.65674511647926	36.625366890521825	36.51234140100224	36.325757818630905	35.44153763495283	35.270526736454755	35.38596706231775	35.26304273235048	34.00737724744013	34.64842043965643	33.31701201003035	32.503514613392525	33.238840090387136	32.87712090491943	32.439542996529426	33.34718336552172	32.6070566697179	33.13429123556443	33.397436964300574	32.625937329523914	32.66663892818507
SC_344	36.13119946550144	36.62991184549843	36.50197003723037	36.55907715994738	36.54866425232721	36.576657652673546	36.56504649610258	36.599062089325095	36.63554814423482	36.658130031630314	36.54139896912027	36.648815225728036	36.576152062774725	36.477805253575106	36.67671796366165	36.589434996831265	36.616352293117814	36.55773047196393	36.51282989594225	36.58444126189921	36.557077994255785	36.54495802783061	36.6745678042833	36.61906304914744	36.56363631507434	36.512889467365085	36.50329016676492	36.74886602682614	36.511933221920586	36.60961512373618	36.52039392977434	36.33635869689989	35.709063009610006	34.86458668783073	35.1634530584968	35.08063275250037	35.052901735781525	34.26699132812166	33.93225239873908	34.09876351511486	33.52386265446339	33.58719072865688	33.545621361138025	33.41672269631928	33.91505476982807	33.59774165131737	33.82361211215219	34.01526031517222	33.42563377023215	33.329782974293266
SC_345	36.18681778124209	36.737555006500436	36.46912437504181	36.78694451796419	36.79861185842716	36.77464422100907	36.830092082263256	36.681849018244854	36.59829221721642	36.77546659182195	36.818498907868296	36.82951511388127	36.72713649174139	36.5503522161112	36.86868279608985	36.170382362436484	36.528388516765894	36.551983450711454	36.520169697741395	36.68829515054637	36.71203606510149	36.727015632714256	36.70166167785217	36.672104817166264	36.58379125345472	36.51867695543765	36.463909664546385	36.59121248566947	36.522922206449806	36.52929439032466	36.41622990051621	36.18417014595154	36.1163131416506	35.904707792207795	35.925344033456724	35.97799352750809	35.88379172946917	35.8673272694416	35.75332294990247	35.69843642742735	35.807028822457944	35.66121333967679	36.013098019923746	35.8882179880162	35.83731119922243	35.86862336207165	36.002801207631734	35.894705717576024	35.85909925612375	35.563353979271064
SC_346	36.17814605268632	36.75761570247661	36.67249391925939	36.81362125521808	36.76735149157282	36.762772196932126	36.69930135047586	36.614040880804275	36.58390761632987	36.75742286226388	36.82121598962361	36.81871302932822	36.72027470484551	36.685214769182814	36.87103216403041	36.38766100011425	36.59131479381617	36.652594726393204	36.683757200559285	36.68231192914513	36.638898494610245	36.67676741983539	36.73052771499966	36.7445285028452	36.68504048935721	36.67031544814116	36.65996366934705	36.72652282806002	36.694555012941215	36.62557722851184	36.5645020445772	36.550710474772636	36.38312660454367	35.960952612618875	36.08555630716744	36.08244999145153	35.954850455136544	35.88297163387709	35.74396919930217	35.70674383653631	35.784800208931834	35.6300257476728	35.98394014962594	35.78621843117578	35.736533997241196	35.66134635891438	35.812218361941454	35.77726944377559	35.80595782738812	35.49403185304943
SC_350	36.20994123746455	36.553091759147904	36.41583484639729	36.51637951175331	36.35468008314389	36.56982068579488	36.632316136244405	36.384283213554795	36.59819453119784	36.630433552267355	36.385242892083674	36.56638595763647	36.48607467939382	36.62749622593306	36.58683734649593	36.57312941553591	36.59081505438131	36.593472662171806	36.606657100335944	36.6295608590602	36.54361392386732	36.58447947295249	36.73190163458194	36.681513867536886	36.605520456512224	36.521522567377794	36.51548986100139	36.785223057771454	36.5080481592208	36.67177696160371	36.60123173260371	36.42005517682661	36.01256657086098	35.07333554106765	34.716198707714426	34.453327924691095	34.58972040093451	34.02269066602239	33.979718591468405	33.51475053749141	33.35396266570067	33.133240056883345	32.8250689024249	32.89658675572475	33.33945223843739	32.53786588198854	33.12246697084857	33.52632205954182	32.819111042279694	32.601863213447544
SC_359	36.17622096340003	36.602523506039866	36.58772246133091	36.5285132767305	36.623289890952655	36.638355828944896	36.69068070330168	36.66049240940582	36.66416932016358	36.63896117311094	36.62629093515515	36.74120008671162	36.608511872760765	36.47141104788732	36.714789260550226	36.69127300303414	36.689027004804295	36.57353739313501	36.58249839178387	36.6353115039383	36.63397422878656	36.66278333130095	36.639583687621275	36.580214494018485	36.46508660073046	36.414268184170886	36.352552275101985	36.647863539263895	36.33270483813042	36.446571581477386	36.22905124202756	35.78927135989963	35.471980752747115	34.62292508503154	34.61415491319701	34.65155072860647	34.88557199146574	34.46352065697737	33.81026256600525	34.635713326578696	34.204244031830235	33.92043235276055	34.115792063980315	34.18663340417013	34.59796943042894	34.44115590482968	34.466712044800595	34.77646731227375	34.16221651557811	34.22144735620804
